rule_name,object_id,constraint_type,property,class,expected,actual,severity,description,message,ERROR_MESSAGE
IdentifiedObject.shortName-datatype,ceafce7b-5485-4cb8-9e06-c85ba137ffa9,datatype,IdentifiedObject.shortName,ConformLoad,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.shortName-datatype,0617adcd-1448-498b-b6cc-71a4df78cc51,datatype,IdentifiedObject.shortName,ConformLoad,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.shortName-datatype,a2ca87bb-9b25-455d-8a8c-a29933a84cef,datatype,IdentifiedObject.shortName,ConformLoad,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.shortName-datatype,9c2788c0-6fdb-4463-b588-8e9b93c61946,datatype,IdentifiedObject.shortName,ConformLoad,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.shortName-datatype,636b98c2-ed10-4b29-af38-a6078d23f6f7,datatype,IdentifiedObject.shortName,ConformLoad,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
ConformLoad.LoadGroup-cardinality,04f4d322-8b21-4ebb-9cba-a1afe92162ea,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,2a5a8815-9d1f-4a31-9aab-fefebe0afa9a,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,8e2c9d99-f689-4a32-b743-f4064c07b535,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,758cfb1f-3703-426a-bc1f-1801ddd9d19d,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,ceafce7b-5485-4cb8-9e06-c85ba137ffa9,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,0617adcd-1448-498b-b6cc-71a4df78cc51,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,a2ca87bb-9b25-455d-8a8c-a29933a84cef,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,b8857dca-1c00-ae4b-5fd5-80baaf9ce97f,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,23024d22-54e3-f4c0-40aa-367bbd3f76f8,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,3f5af4d3-5943-dfd0-1c61-de4f3fd11070,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,fe850064-97a7-89ae-37e7-e67d935e7576,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,9c2788c0-6fdb-4463-b588-8e9b93c61946,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,636b98c2-ed10-4b29-af38-a6078d23f6f7,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,ea9e5264-0ee2-4e66-95b4-187f55c7860f,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
ConformLoad.LoadGroup-cardinality,afbe77a6-7d5e-4c6e-997f-376e59218a75,min_count,ConformLoad.LoadGroup,ConformLoad,1,0.0,Violation,This constraint validates the cardinality of the association at the used direction.,Cardinality violation. Upper bound shall be 1 or missing required association.,"Property ConformLoad.LoadGroup has 0 values, minimum required is 1"
